mes,fecha,semana,hora,recibidas,atendidas,abandonada,atendidas_sla,aht_seg,tme_seg,dia_sem
202601,20260115,Sem03,18,815,495,320,185,130.46938400703,126.601323081429,4
202601,20260115,Sem03,5,7,7,0,7,55.4574324324324,0.562540540540541,4
202601,20260115,Sem03,19,466,310,156,81,132.045600558659,134.464151303538,4
202601,20260115,Sem03,14,1090,1075,15,916,193.064712781955,17.1440035087719,4
202601,20260115,Sem03,20,74,73,1,42,35.2755928473177,6.21648555708391,4
202601,20260115,Sem03,23,31,31,0,31,46.0569358974359,0.327948717948718,4
202601,20260115,Sem03,21,42,42,0,42,28.1241700680272,0.199886621315193,4
202601,20260115,Sem03,22,49,45,4,34,54.8288508474576,7.13080677966102,4
202601,20260116,Sem03,1,7,7,0,7,34.2971509433962,0.402735849056604,5
202601,20260116,Sem03,8,597,597,0,583,188.409587188612,2.50247597864769,5
202601,20260116,Sem03,3,3,3,0,3,73.0305,1.18138888888889,5
202601,20260116,Sem03,2,7,7,0,7,66.8791724137931,1.18410344827586,5
202601,20260116,Sem03,5,5,5,0,5,47.8242285714286,0.414914285714286,5
202601,20260116,Sem03,13,962,961,1,921,204.130248247664,4.48669713785046,5
202601,20260116,Sem03,16,1076,1074,2,1071,200.051014423077,1.31415612348178,5
202601,20260116,Sem03,0,16,15,1,13,48.9051428571429,3.08280612244898,5
202601,20260116,Sem03,6,17,17,0,17,69.5297238095238,0.4296,5
202601,20260116,Sem03,9,1112,1100,12,951,210.677539362232,17.3892561036373,5
202601,20260116,Sem03,10,1257,1255,2,1242,217.605246832579,2.08950746606335,5
202601,20260116,Sem03,12,1088,1087,1,1087,201.78496259017,1.05169258513337,5
202601,20260116,Sem03,11,1289,1286,3,1280,201.720848991849,1.23393886743887,5
202601,20260116,Sem03,17,1076,944,132,712,202.605798944591,54.2244535620052,5
202601,20260116,Sem03,4,2,2,0,2,30.3591578947368,0.337736842105263,5
202601,20260116,Sem03,19,432,261,171,93,114.377478087649,120.108047808765,5
202601,20260116,Sem03,7,55,55,0,54,42.5125374677003,0.363762273901809,5
202601,20260116,Sem03,21,42,42,0,38,33.138647696477,1.0119647696477,5
202601,20260116,Sem03,14,953,952,1,942,208.472161434978,1.74180063527467,5
202601,20260116,Sem03,15,977,969,8,892,199.316136976321,8.79493606557377,5
202601,20260116,Sem03,18,718,499,219,257,159.206177723463,92.7364888268157,5
202601,20260116,Sem03,20,66,65,1,64,35.9175282392027,0.257498338870432,5
202601,20260116,Sem03,22,34,34,0,29,47.0249581589958,1.87589121338912,5
202601,20260116,Sem03,23,33,33,0,33,69.6333783783784,0.464263513513513,5
202601,20260117,Sem03,0,20,19,1,16,32.9971574074074,5.71619444444444,6
202601,20260117,Sem03,1,6,6,0,6,36.68582,0.2971,6
202601,20260117,Sem03,4,2,2,0,2,13.62818,0.12268,6
202601,20260117,Sem03,7,44,25,19,8,19.350652892562,12.0391267217631,6
202601,20260117,Sem03,11,1220,1150,70,916,181.676872006966,35.6929166303875,6
202601,20260117,Sem03,2,7,7,0,7,62.7733076923077,0.817307692307692,6
202601,20260117,Sem03,8,88,56,32,24,23.2283265741729,18.1600405549626,6
202601,20260117,Sem03,6,9,9,0,8,22.1581044776119,0.995664179104477,6
202601,20260117,Sem03,13,806,803,3,777,170.97767575188,2.43932393483709,6
202601,20260117,Sem03,9,1226,1022,204,571,190.376505449591,104.214059945504,6
202601,20260117,Sem03,10,1147,1041,106,661,176.754786866876,57.1099435230839,6
202601,20260117,Sem03,12,1182,1111,71,823,187.171773143834,39.9344002795899,6
202601,20260117,Sem03,19,89,31,58,3,17.5913947797716,45.1139331158238,6
202601,20260117,Sem03,3,3,3,0,3,11.3322631578947,0.213210526315789,6
202601,20260117,Sem03,21,73,29,44,1,25.0433911007026,42.7913536299766,6
202601,20260117,Sem03,16,543,510,33,343,186.238428435115,39.3554541984733,6
202601,20260117,Sem03,22,36,29,7,17,37.8992457627119,10.3098516949153,6
202601,20260117,Sem03,5,3,3,0,3,11.1180142857143,0.128914285714286,6
202601,20260117,Sem03,18,102,26,76,0,13.9002141280353,25.7001357615894,6
202601,20260117,Sem03,14,600,598,2,585,188.858755221387,1.89976441102757,6
202601,20260117,Sem03,20,80,28,52,1,14.6145873493976,16.5574186746988,6
202601,20260117,Sem03,15,535,510,25,370,180.838677729258,33.0232637554585,6
202601,20260117,Sem03,17,504,436,68,356,183.464620967742,23.0956275201613,6
202601,20260117,Sem03,23,31,28,3,10,52.9558877005348,16.8292245989305,6
202601,20260118,Sem04,0,20,20,0,19,52.6229716981132,2.05233962264151,7
202601,20260118,Sem04,6,13,13,0,12,40.0202790697674,0.870023255813953,7
202601,20260118,Sem04,10,69,57,12,14,27.5750431547619,24.3294970238095,7
202601,20260118,Sem04,4,11,11,0,11,66.3363863636364,0.671795454545455,7
202601,20260118,Sem04,3,4,3,1,3,18.4664651162791,0.21446511627907,7
202601,20260118,Sem04,1,7,7,0,7,43.8621860465116,0.31893023255814,7
202601,20260118,Sem04,12,86,78,8,45,36.7137002724796,7.85600817438692,7
202601,20260118,Sem04,9,53,50,3,22,36.8510855148342,11.3292897033159,7
202601,20260118,Sem04,15,71,63,8,38,53.9289351464435,12.2534184100418,7
202601,20260118,Sem04,7,31,27,4,10,40.9411261682243,12.9544299065421,7
202601,20260118,Sem04,23,19,19,0,19,35.1481060606061,0.178242424242424,7
202601,20260118,Sem04,5,13,13,0,12,43.7529272727273,1.50423636363636,7
202601,20260118,Sem04,17,56,43,13,19,28.331997752809,13.6112921348315,7
202601,20260118,Sem04,2,4,4,0,4,38.7280625,0.28421875,7
202601,20260118,Sem04,18,61,30,31,1,24.8913255269321,26.9663278688525,7
202601,20260118,Sem04,11,86,54,32,10,29.2629778085992,23.2749181692094,7
202601,20260118,Sem04,20,30,18,12,1,20.0151691729323,25.4059323308271,7
202601,20260118,Sem04,16,57,57,0,54,36.8804384920635,0.761805555555556,7
202601,20260118,Sem04,19,54,34,20,6,30.9867833827893,45.0320979228487,7
202601,20260118,Sem04,8,45,44,1,37,27.4350129310345,1.75588362068966,7
202601,20260118,Sem04,13,72,71,1,58,46.0481097122302,2.65582014388489,7
202601,20260118,Sem04,21,30,18,12,1,24.5298692307692,35.0863769230769,7
202601,20260118,Sem04,22,22,22,0,16,30.2038252427184,3.2344854368932,7
202601,20260118,Sem04,14,47,47,0,44,35.8475376569038,0.817374476987448,7
202601,20260119,Sem04,6,40,40,0,40,48.6296666666667,0.525638888888889,1
202601,20260119,Sem04,2,4,4,0,4,68.8292666666667,0.403133333333333,1
202601,20260119,Sem04,8,1356,1348,8,1208,204.400771908272,9.72777108927109,1
202601,20260119,Sem04,12,2956,2592,364,1848,193.518481649641,61.2872147181233,1
202601,20260119,Sem04,9,2960,2670,290,1824,204.344054198371,84.9489120945135,1
202601,20260119,Sem04,5,4,4,0,4,37.3381052631579,0.151578947368421,1
202601,20260119,Sem04,11,2954,2890,64,2392,213.161681801605,19.4112084245077,1
202601,20260119,Sem04,0,16,16,0,16,68.60196875,0.34121875,1
202601,20260119,Sem04,13,2528,2086,442,1272,178.683833682009,86.9681414225943,1
202601,20260119,Sem04,4,6,6,0,6,63.8191111111111,0.531611111111111,1
202601,20260119,Sem04,16,2660,2638,22,2326,216.631104375,12.9325510416667,1
202601,20260119,Sem04,19,1012,506,506,128,122.346284761905,158.899364285714,1
202601,20260119,Sem04,23,46,46,0,46,76.6486607142857,0.428491071428571,1
202601,20260119,Sem04,15,2582,2452,130,1698,211.384407956989,51.2369847311828,1
202601,20260119,Sem04,1,12,12,0,12,42.4007083333333,0.315854166666667,1
202601,20260119,Sem04,10,3038,2692,346,1758,196.826401740392,75.6725531182015,1
202601,20260119,Sem04,21,90,90,0,82,35.3639463414634,1.34813902439024,1
202601,20260119,Sem04,17,2636,1898,738,1092,166.854081561733,103.78360425184,1
202601,20260119,Sem04,3,8,8,0,8,45.6645666666667,0.397166666666667,1
202601,20260119,Sem04,18,1682,906,776,202,120.679019865697,158.557534135422,1
202601,20260119,Sem04,7,78,78,0,78,51.6448483754512,0.275613718411552,1
202601,20260119,Sem04,20,130,114,16,64,34.593544,6.0246192,1
202601,20260119,Sem04,14,2278,2028,250,1352,186.9107633243,68.7470318428184,1
202601,20260119,Sem04,22,62,62,0,58,39.2707058823529,0.723172268907563,1
202601,20260120,Sem04,1,9,9,0,9,81.6484642857143,0.968035714285714,2
202601,20260120,Sem04,2,3,3,0,3,64.8039090909091,0.810636363636364,2
202601,20260120,Sem04,10,1380,1323,57,985,220.251219983884,42.7893456218091,2
202601,20260120,Sem04,0,8,8,0,7,69.9724222222222,5.43162222222222,2
202601,20260120,Sem04,5,4,4,0,4,25.8675853658537,0.284609756097561,2
202601,20260120,Sem04,12,1292,1039,253,593,171.463673263889,95.6305414583333,2
202601,20260120,Sem04,13,1175,945,230,499,189.589885992747,119.862821396192,2
202601,20260120,Sem04,8,722,713,9,660,207.406800314465,8.21473938679246,2
202601,20260120,Sem04,14,1264,1038,226,608,180.94241751269,92.7818009729272,2
202601,20260120,Sem04,3,3,3,0,3,39.2873684210526,1.09494736842105,2
202601,20260120,Sem04,22,35,35,0,34,36.8187133333333,0.78608,2
202601,20260120,Sem04,9,1423,1333,90,994,217.940088682432,51.0454670608108,2
202601,20260120,Sem04,15,1276,1186,90,831,180.628628252788,47.4316294919456,2
202601,20260120,Sem04,4,6,6,0,6,36.3826315789474,0.510552631578947,2
202601,20260120,Sem04,17,1355,966,389,499,171.966137575758,140.375135353535,2
202601,20260120,Sem04,11,1497,1367,130,952,206.428253261704,61.200431887951,2
202601,20260120,Sem04,18,967,450,517,73,118.291711538462,203.413644625922,2
202601,20260120,Sem04,6,6,6,0,6,17.0416448598131,0.17611214953271,2
202601,20260120,Sem04,19,743,218,525,37,72.6368250620348,125.274419975186,2
202601,20260120,Sem04,16,1387,1355,32,1289,227.616515627151,14.9856071182693,2
202601,20260120,Sem04,20,83,60,23,17,25.2337534883721,13.1640581395349,2
202601,20260120,Sem04,7,59,59,0,57,48.5943558897243,0.631619047619048,2
202601,20260120,Sem04,21,54,54,0,51,41.4831315192744,0.930755102040816,2
202601,20260120,Sem04,23,23,23,0,23,67.540838028169,0.359274647887324,2
202601,20260121,Sem04,0,21,20,1,16,90.7365679012346,12.3905925925926,3
202601,20260121,Sem04,2,3,3,0,3,37.8895652173913,0.400869565217391,3
202601,20260121,Sem04,3,2,2,0,2,32.0567222222222,0.346777777777778,3
202601,20260121,Sem04,6,16,16,0,16,44.7915833333333,0.435398148148148,3
202601,20260121,Sem04,1,6,6,0,6,83.0946666666667,0.670481481481482,3
202601,20260121,Sem04,5,6,6,0,6,81.985625,0.780666666666667,3
202601,20260121,Sem04,9,1363,1181,182,758,209.50982566638,89.969473344798,3
202601,20260121,Sem04,10,1309,1227,82,902,206.578989251935,50.4458301089122,3
202601,20260121,Sem04,7,48,48,0,47,45.7350495867769,0.587257575757576,3
202601,20260121,Sem04,4,3,3,0,3,48.5828571428572,0.684571428571429,3
202601,20260121,Sem04,17,1264,873,391,367,167.418136878814,144.259061246731,3
202601,20260121,Sem04,13,1091,1005,86,761,201.063309902514,43.4597352488456,3
202601,20260121,Sem04,11,1251,1249,2,1239,202.797424798473,1.62900413661434,3
202601,20260121,Sem04,12,1126,1124,2,1097,194.099225437416,2.6616265141319,3
202601,20260121,Sem04,18,829,462,367,105,133.203671615202,161.035090558195,3
202601,20260121,Sem04,22,40,40,0,40,47.4369590163934,0.225213114754098,3
202601,20260121,Sem04,19,513,285,228,76,119.615680275229,150.172019724771,3
202601,20260121,Sem04,8,783,766,17,610,212.740678280208,24.4704084507042,3
202601,20260121,Sem04,20,64,56,8,39,34.2315965811966,8.52761196581197,3
202601,20260121,Sem04,14,1139,1062,77,758,211.348483274202,52.7137944754182,3
202601,20260121,Sem04,21,48,48,0,48,38.3795449275362,0.354286956521739,3
202601,20260121,Sem04,15,1088,1054,34,833,214.292518815856,30.0667872553939,3
202601,20260121,Sem04,16,1207,1190,17,1171,208.936455448571,5.03249167048601,3
202601,20260121,Sem04,23,26,25,1,25,64.6413435114504,0.40593893129771,3
202601,20260122,Sem04,2,4,4,0,4,72.0685263157895,0.633473684210526,4
202601,20260122,Sem04,13,982,808,174,495,161.172230233715,79.5628804077572,4
202601,20260122,Sem04,1,7,7,0,7,38.1934848484849,0.655424242424242,4
202601,20260122,Sem04,14,1018,872,146,586,197.464143824909,74.7635381274935,4
202601,20260122,Sem04,3,6,6,0,6,50.8545454545455,0.872681818181818,4
202601,20260122,Sem04,6,12,12,0,12,34.4017213114754,0.295196721311475,4
202601,20260122,Sem04,4,4,4,0,4,74.9201363636364,0.577590909090909,4
202601,20260122,Sem04,0,22,21,1,18,101.912850746269,8.95920895522388,4
202601,20260122,Sem04,8,622,621,1,602,198.038241753472,2.99342838541667,4
202601,20260122,Sem04,15,1169,954,215,539,171.04893989071,97.5038615185504,4
202601,20260122,Sem04,5,8,8,0,8,73.7388297872341,0.499787234042553,4
202601,20260122,Sem04,17,1079,790,289,423,172.33595682778,110.541654856875,4
202601,20260122,Sem04,16,1095,1050,45,854,206.296815240424,31.2974638956773,4
202601,20260122,Sem04,7,19,19,0,19,24.021796875,0.1982375,4
202601,20260122,Sem04,10,1411,1193,218,742,201.584506372132,101.468908453696,4
202601,20260122,Sem04,22,36,36,0,36,57.2894790697674,0.203772093023256,4
202601,20260122,Sem04,19,456,217,239,71,99.2860804655871,152.773111842105,4
202601,20260122,Sem04,20,81,76,5,41,33.8630728291316,11.7741792717087,4
202601,20260122,Sem04,11,1359,1259,100,896,195.656896098563,45.8392481861725,4
202601,20260122,Sem04,18,792,377,415,88,123.783285761371,194.009836519446,4
202601,20260122,Sem04,23,15,15,0,14,36.3280538461538,0.695430769230769,4
202601,20260122,Sem04,9,1336,1169,167,797,211.648534103157,74.8617602001525,4
202601,20260122,Sem04,21,52,51,1,49,40.1017331730769,0.801930288461538,4
202601,20260122,Sem04,12,1293,1094,199,701,185.171239771227,89.5596077870655,4
202601,20260123,Sem04,4,1,1,0,1,20.605,0.143166666666667,5
202601,20260123,Sem04,12,1265,1098,167,740,161.899232649254,65.2046990671643,5
202601,20260123,Sem04,3,5,5,0,5,6.42021875,0.41775,5
202601,20260123,Sem04,2,7,3,4,3,15.2838235294118,0.279588235294118,5
202601,20260123,Sem04,23,30,30,0,29,79.1356538461538,1.47900641025641,5
202601,20260123,Sem04,0,13,13,0,13,96.26278,0.8309,5
202601,20260123,Sem04,7,48,47,1,46,38.4812950391645,0.478699738903394,5
202601,20260123,Sem04,8,687,685,2,621,190.498140780413,9.95896327467484,5
202601,20260123,Sem04,13,1186,933,253,477,150.452706414474,98.4912724095395,5
202601,20260123,Sem04,19,497,266,231,83,114.764517179024,129.265893309222,5
202601,20260123,Sem04,5,3,3,0,3,58.1018387096774,0.440967741935484,5
202601,20260123,Sem04,1,16,1,15,1,6.328375,0.0566785714285714,5
202601,20260123,Sem04,11,1276,1143,133,785,176.558122682446,59.0317391847456,5
202601,20260123,Sem04,6,15,15,0,15,45.0934038461538,0.353826923076923,5
202601,20260123,Sem04,10,1344,1113,231,562,172.54370755814,118.02709748062,5
202601,20260123,Sem04,9,1344,1005,339,494,183.060267121341,134.253129084962,5
202601,20260123,Sem04,14,1100,898,202,529,171.024461954075,83.5195425484017,5
202601,20260123,Sem04,20,84,66,18,22,32.8654287769784,17.4101870503597,5
202601,20260123,Sem04,22,32,32,0,31,48.8046009174312,0.620252293577982,5
202601,20260123,Sem04,21,52,46,6,29,42.5876519721578,9.27050812064965,5
202601,20260123,Sem04,15,1119,913,206,447,172.111665641927,114.193983238173,5
202601,20260123,Sem04,16,1119,1073,46,794,190.029450264084,29.9679033890845,5
202601,20260123,Sem04,17,1119,776,343,287,163.022533123028,122.30709080667,5
202601,20260123,Sem04,18,784,398,386,65,107.923329915561,164.75987907117,5
202601,20260124,Sem04,2,4,4,0,4,24.9496052631579,0.471657894736842,6
202601,20260124,Sem04,4,0,0,0,0,0.0,0.0,6
202601,20260124,Sem04,8,103,72,31,30,20.8103834652595,16.4611143359719,6
202601,20260124,Sem04,0,13,13,0,13,43.6317611940298,0.532955223880597,6
202601,20260124,Sem04,10,1492,880,612,29,135.330717569494,243.659228973628,6
202601,20260124,Sem04,14,627,627,0,604,191.114289848993,2.63411786912751,6
202601,20260124,Sem04,17,485,381,104,215,158.495842564103,51.4057041025641,6
202601,20260124,Sem04,1,9,9,0,9,76.1922666666667,0.610022222222222,6
202601,20260124,Sem04,13,791,787,4,751,185.745720615965,3.39714236329353,6
202601,20260124,Sem04,5,3,3,0,3,11.2426923076923,0.0867403846153846,6
202601,20260124,Sem04,20,76,16,60,3,15.0533033175355,47.3701895734597,6
202601,20260124,Sem04,3,7,7,0,7,40.377075,0.669725,6
202601,20260124,Sem04,21,65,14,51,1,20.2253669724771,40.6419694189602,6
202601,20260124,Sem04,16,509,444,65,245,167.213862001944,66.0268765792031,6
202601,20260124,Sem04,7,27,26,1,11,24.3869747191011,9.25018539325843,6
202601,20260124,Sem04,6,17,15,2,15,35.5656618705036,0.607920863309353,6
202601,20260124,Sem04,11,1358,836,522,85,134.652157421875,204.801240234375,6
202601,20260124,Sem04,9,1476,767,709,115,133.842021588281,236.55574691596,6
202601,20260124,Sem04,12,1243,953,290,281,149.992097187759,139.76550082713,6
202601,20260124,Sem04,18,73,30,43,3,14.2142267206478,25.4151929824561,6
202601,20260124,Sem04,15,545,506,39,329,183.861375471698,40.3733485849056,6
202601,20260124,Sem04,19,83,27,56,1,15.930596651446,29.1293683409437,6
202601,20260124,Sem04,22,39,20,19,1,43.3067816091954,45.3452471264368,6
202601,20260124,Sem04,23,25,19,6,11,63.4823787878788,8.87747727272727,6
202601,20260125,Sem05,5,7,7,0,7,23.6149523809524,0.319031746031746,7
202601,20260125,Sem05,0,11,11,0,11,39.7135625,0.317546875,7
202601,20260125,Sem05,3,3,3,0,3,32.7683793103448,0.271344827586207,7
202601,20260125,Sem05,1,5,5,0,5,58.4076875,0.39196875,7
202601,20260125,Sem05,18,43,40,3,26,27.847381773399,8.11239901477833,7
202601,20260125,Sem05,4,5,5,0,5,27.3779069767442,0.350418604651163,7
202601,20260125,Sem05,12,81,48,33,6,27.7932836538461,32.2701105769231,7
202601,20260125,Sem05,2,6,6,0,6,74.1870909090909,0.719318181818182,7
202601,20260125,Sem05,21,61,30,31,12,34.0128810289389,28.6256237942122,7
202601,20260125,Sem05,6,13,13,0,12,36.2133571428571,1.08174489795918,7
202601,20260125,Sem05,14,59,58,1,56,41.1481182572614,0.372178423236514,7
202601,20260125,Sem05,8,41,35,6,7,29.2537663043478,18.4813152173913,7
202601,20260125,Sem05,15,68,64,4,50,46.4387873303167,4.36032126696833,7
202601,20260125,Sem05,7,35,28,7,10,38.8717669172932,22.3828308270677,7
202601,20260125,Sem05,16,66,53,13,20,41.3510835164835,18.0035450549451,7
202601,20260125,Sem05,11,86,41,45,8,28.1755249221184,22.94846105919,7
202601,20260125,Sem05,22,29,23,6,14,60.6486102941176,10.8850661764706,7
202601,20260125,Sem05,10,59,59,0,33,31.5544825174825,12.2905629370629,7
202601,20260125,Sem05,20,48,26,22,6,31.253,12.44475,7
202601,20260125,Sem05,9,76,39,37,2,22.1963189655172,20.2103689655172,7
202601,20260125,Sem05,13,73,71,2,56,48.9345326530612,4.13704489795918,7
202601,20260125,Sem05,17,66,60,6,36,41.2558532338309,13.5049253731343,7
202601,20260125,Sem05,23,20,20,0,19,47.3325614035088,1.54101754385965,7
202601,20260125,Sem05,19,51,30,21,5,29.283046997389,22.4977702349869,7
202601,20260126,Sem05,4,4,4,0,4,45.58105,0.6289,1
202601,20260126,Sem05,3,3,3,0,3,38.8674230769231,0.351615384615385,1
202601,20260126,Sem05,1,22,21,1,16,48.4719855072464,6.60459420289855,1
202601,20260126,Sem05,2,4,4,0,4,112.897947368421,0.672578947368421,1
202601,20260126,Sem05,6,22,22,0,22,68.3444615384615,0.569394230769231,1
202601,20260126,Sem05,11,1552,1414,138,1011,208.988151828593,62.4074898411526,1
202601,20260126,Sem05,8,665,663,2,646,198.71493466899,4.5829512195122,1
202601,20260126,Sem05,0,11,11,0,9,45.0984848484849,3.48118181818182,1
202601,20260126,Sem05,19,520,199,321,26,94.7746725118483,181.635623696682,1
202601,20260126,Sem05,7,45,45,0,45,45.230472027972,0.29877972027972,1
202601,20260126,Sem05,10,1508,1241,267,647,184.687010960906,99.002894897088,1
202601,20260126,Sem05,5,6,6,0,6,44.78628,0.68844,1
202601,20260126,Sem05,20,90,67,23,24,44.0693971962617,17.1670934579439,1
202601,20260126,Sem05,15,1225,1105,120,757,194.696737540009,67.6242729766803,1
202601,20260126,Sem05,13,1194,931,263,465,176.262616478555,114.142571557562,1
202601,20260126,Sem05,16,1275,1230,45,1043,201.825179433515,24.8004092367769,1
202601,20260126,Sem05,23,23,23,0,23,81.36593,0.4594,1
202601,20260126,Sem05,17,1225,840,385,333,160.71867885289,140.203597197899,1
202601,20260126,Sem05,14,1153,996,157,610,181.734601675197,79.575334806887,1
202601,20260126,Sem05,9,1499,1276,223,814,203.533561988544,89.5880196399346,1
202601,20260126,Sem05,21,69,60,9,24,60.0798086734694,17.9997933673469,1
202601,20260126,Sem05,18,882,416,466,84,121.712552192712,218.586444718962,1
202601,20260126,Sem05,22,42,42,0,37,61.3849240506329,2.19995780590717,1
202601,20260126,Sem05,12,1340,1109,231,631,179.401567485899,92.8038166800968,1
202601,20260127,Sem05,3,1,1,0,1,52.9744285714286,0.223357142857143,2
202601,20260127,Sem05,2,2,2,0,2,23.4553157894737,0.306789473684211,2
202601,20260127,Sem05,8,696,686,10,591,231.326920416667,15.3287116666667,2
